period,year,quarter,zip,city,county,Electric,Hydrogen,PHEV,total
2022-Q2,2022,2,93277,,,17,0,4,21
2022-Q2,2022,2,93279,,,0,0,1,1
2022-Q2,2022,2,93280,,,0,0,1,1
2022-Q2,2022,2,93283,,,1,0,0,1
2022-Q2,2022,2,93291,,,54,0,13,67
2022-Q2,2022,2,93292,,,16,0,7,23
2022-Q2,2022,2,93301,,,5,0,2,7
2022-Q2,2022,2,93303,,,2,0,0,2
2022-Q2,2022,2,93304,,,3,0,0,3
2022-Q2,2022,2,93305,,,2,0,1,3
2022-Q2,2022,2,93306,,,26,0,4,30
2022-Q2,2022,2,93307,,,12,0,0,12
2022-Q2,2022,2,93308,,,15,0,2,17
2022-Q2,2022,2,93309,,,46,0,4,50
2022-Q2,2022,2,93311,,,86,0,11,97
2022-Q2,2022,2,93312,,,47,0,9,56
2022-Q2,2022,2,93313,,,54,1,7,62
2022-Q2,2022,2,93314,,,39,0,12,51
2022-Q2,2022,2,93390,,,0,0,1,1
2022-Q2,2022,2,93401,,,64,0,18,82
2022-Q2,2022,2,93402,,,14,0,2,16
2022-Q2,2022,2,93405,,,26,0,5,31
2022-Q2,2022,2,93410,,,1,0,0,1
2022-Q2,2022,2,93420,,,39,0,12,51
2022-Q2,2022,2,93422,,,33,0,10,43
2022-Q2,2022,2,93424,,,6,0,0,6
2022-Q2,2022,2,93426,,,0,0,1,1
2022-Q2,2022,2,93427,,,7,0,0,7
2022-Q2,2022,2,93428,,,8,0,6,14
2022-Q2,2022,2,93430,,,6,0,0,6
2022-Q2,2022,2,93432,,,1,0,1,2
2022-Q2,2022,2,93433,,,10,0,5,15
2022-Q2,2022,2,93434,,,2,0,1,3
2022-Q2,2022,2,93436,,,22,0,2,24
2022-Q2,2022,2,93437,,,2,0,2,4
2022-Q2,2022,2,93440,,,0,0,1,1
2022-Q2,2022,2,93441,,,1,0,1,2
2022-Q2,2022,2,93442,,,6,0,3,9
2022-Q2,2022,2,93444,,,28,0,9,37
2022-Q2,2022,2,93445,,,4,0,0,4
2022-Q2,2022,2,93446,,,25,0,7,32
2022-Q2,2022,2,93449,,,14,0,1,15
2022-Q2,2022,2,93451,,,2,0,1,3
2022-Q2,2022,2,93452,,,1,0,0,1
2022-Q2,2022,2,93453,,,0,0,1,1
2022-Q2,2022,2,93454,,,15,0,5,20
2022-Q2,2022,2,93455,,,31,0,5,36
2022-Q2,2022,2,93456,,,1,0,0,1
2022-Q2,2022,2,93458,,,9,0,7,16
2022-Q2,2022,2,93460,,,7,0,3,10
2022-Q2,2022,2,93463,,,13,0,4,17
2022-Q2,2022,2,93465,,,12,0,2,14
2022-Q2,2022,2,93501,,,1,0,1,2
2022-Q2,2022,2,93505,,,3,1,1,5
2022-Q2,2022,2,93510,,,7,0,1,8
2022-Q2,2022,2,93514,,,4,0,2,6
2022-Q2,2022,2,93523,,,1,0,2,3
2022-Q2,2022,2,93531,,,3,0,0,3
2022-Q2,2022,2,93532,,,3,0,0,3
2022-Q2,2022,2,93534,,,12,0,3,15
2022-Q2,2022,2,93535,,,21,0,7,28
2022-Q2,2022,2,93536,,,60,0,13,73
2022-Q2,2022,2,93543,,,3,0,2,5
2022-Q2,2022,2,93544,,,0,0,1,1
2022-Q2,2022,2,93545,,,1,0,0,1
2022-Q2,2022,2,93546,,,8,1,4,13
2022-Q2,2022,2,93550,,,32,0,6,38
2022-Q2,2022,2,93551,,,92,1,13,106
2022-Q2,2022,2,93552,,,25,2,5,32
2022-Q2,2022,2,93553,,,1,0,0,1
2022-Q2,2022,2,93555,,,10,0,3,13
2022-Q2,2022,2,93560,,,13,0,5,18
2022-Q2,2022,2,93561,,,21,0,5,26
2022-Q2,2022,2,93562,,,1,0,0,1
2022-Q2,2022,2,93591,,,3,0,1,4
2022-Q2,2022,2,93605,,,1,0,0,1
2022-Q2,2022,2,93609,,,5,0,2,7
2022-Q2,2022,2,93610,,,9,0,1,10
2022-Q2,2022,2,93611,,,40,0,11,51
2022-Q2,2022,2,93612,,,11,0,2,13
2022-Q2,2022,2,93614,,,4,0,5,9
2022-Q2,2022,2,93615,,,0,0,1,1
2022-Q2,2022,2,93616,,,1,0,0,1
2022-Q2,2022,2,93618,,,3,0,6,9
2022-Q2,2022,2,93619,,,112,0,23,135
2022-Q2,2022,2,93620,,,2,0,0,2
2022-Q2,2022,2,93622,,,3,0,1,4
2022-Q2,2022,2,93625,,,11,0,0,11
2022-Q2,2022,2,93626,,,11,0,0,11
2022-Q2,2022,2,93630,,,5,0,1,6
2022-Q2,2022,2,93631,,,9,0,2,11
2022-Q2,2022,2,93635,,,29,0,6,35
2022-Q2,2022,2,93636,,,22,0,4,26
2022-Q2,2022,2,93637,,,18,0,0,18
2022-Q2,2022,2,93638,,,11,0,2,13
2022-Q2,2022,2,93640,,,1,0,1,2
2022-Q2,2022,2,93643,,,3,0,1,4
2022-Q2,2022,2,93644,,,5,0,3,8
2022-Q2,2022,2,93646,,,0,0,1,1
2022-Q2,2022,2,93647,,,3,0,0,3
2022-Q2,2022,2,93648,,,2,0,0,2
2022-Q2,2022,2,93650,,,1,0,2,3
2022-Q2,2022,2,93651,,,1,0,0,1
2022-Q2,2022,2,93654,,,10,0,1,11
2022-Q2,2022,2,93656,,,0,0,1,1
2022-Q2,2022,2,93657,,,18,0,5,23
2022-Q2,2022,2,93660,,,0,0,1,1
2022-Q2,2022,2,93662,,,3,0,1,4
2022-Q2,2022,2,93664,,,1,0,0,1
2022-Q2,2022,2,93701,,,1,0,1,2
2022-Q2,2022,2,93702,,,3,0,2,5
2022-Q2,2022,2,93703,,,1,0,0,1
2022-Q2,2022,2,93704,,,14,0,4,18
2022-Q2,2022,2,93705,,,9,0,2,11
2022-Q2,2022,2,93706,,,7,0,3,10
2022-Q2,2022,2,93710,,,15,0,2,17
2022-Q2,2022,2,93711,,,28,0,9,37
2022-Q2,2022,2,93720,,,53,0,14,67
2022-Q2,2022,2,93721,,,2,0,1,3
2022-Q2,2022,2,93722,,,56,0,11,67
2022-Q2,2022,2,93723,,,24,0,3,27
2022-Q2,2022,2,93725,,,10,0,0,10
2022-Q2,2022,2,93726,,,7,0,2,9
2022-Q2,2022,2,93727,,,64,0,15,79
2022-Q2,2022,2,93728,,,4,0,1,5
2022-Q2,2022,2,93729,,,1,0,0,1
2022-Q2,2022,2,93730,,,49,0,6,55
2022-Q2,2022,2,93737,,,21,0,0,21
2022-Q2,2022,2,93901,,,17,0,4,21
2022-Q2,2022,2,93905,,,8,0,1,9
2022-Q2,2022,2,93906,,,29,0,3,32
2022-Q2,2022,2,93907,,,24,0,5,29
2022-Q2,2022,2,93908,,,16,0,5,21
2022-Q2,2022,2,93912,,,0,0,1,1
2022-Q2,2022,2,93921,,,3,0,1,4
2022-Q2,2022,2,93922,,,0,0,1,1
2022-Q2,2022,2,93923,,,31,0,8,39
2022-Q2,2022,2,93924,,,15,0,2,17
2022-Q2,2022,2,93925,,,1,0,0,1
2022-Q2,2022,2,93927,,,4,0,0,4
2022-Q2,2022,2,93930,,,3,0,1,4
2022-Q2,2022,2,93932,,,1,0,0,1
2022-Q2,2022,2,93933,,,32,0,1,33
2022-Q2,2022,2,93940,,,38,0,8,46
2022-Q2,2022,2,93943,,,1,0,0,1
2022-Q2,2022,2,93944,,,1,0,0,1
2022-Q2,2022,2,93950,,,23,0,10,33
2022-Q2,2022,2,93953,,,13,0,3,16
2022-Q2,2022,2,93955,,,22,0,3,25
2022-Q2,2022,2,93960,,,10,0,1,11
2022-Q2,2022,2,94002,,,88,1,11,100
2022-Q2,2022,2,94005,,,14,0,0,14
2022-Q2,2022,2,94010,,,203,2,32,237
2022-Q2,2022,2,94014,,,45,1,9,55
2022-Q2,2022,2,94015,,,100,2,13,115
2022-Q2,2022,2,94018,,,5,0,5,10
2022-Q2,2022,2,94019,,,37,0,12,49
2022-Q2,2022,2,94020,,,1,0,1,2
2022-Q2,2022,2,94022,,,135,1,24,160
2022-Q2,2022,2,94024,,,140,0,20,160
2022-Q2,2022,2,94025,,,179,1,27,207
2022-Q2,2022,2,94026,,,1,0,0,1
2022-Q2,2022,2,94027,,,55,0,9,64
2022-Q2,2022,2,94028,,,42,1,8,51
2022-Q2,2022,2,94030,,,73,2,9,84
2022-Q2,2022,2,94037,,,5,0,2,7
2022-Q2,2022,2,94038,,,7,0,4,11
2022-Q2,2022,2,94040,,,140,0,18,158
2022-Q2,2022,2,94041,,,53,0,9,62
2022-Q2,2022,2,94043,,,112,3,20,135
2022-Q2,2022,2,94044,,,65,0,16,81
2022-Q2,2022,2,94051,,,1,0,0,1
2022-Q2,2022,2,94060,,,2,0,0,2
2022-Q2,2022,2,94061,,,61,0,8,69
2022-Q2,2022,2,94062,,,102,0,18,120
2022-Q2,2022,2,94063,,,62,1,5,68
2022-Q2,2022,2,94064,,,2,0,1,3
2022-Q2,2022,2,94065,,,62,2,7,71
2022-Q2,2022,2,94066,,,72,1,11,84
2022-Q2,2022,2,94070,,,130,4,25,159
2022-Q2,2022,2,94080,,,736,2,33,771
2022-Q2,2022,2,94083,,,1,0,1,2
2022-Q2,2022,2,94085,,,84,0,4,88
2022-Q2,2022,2,94086,,,165,6,16,187
2022-Q2,2022,2,94087,,,191,4,30,225
2022-Q2,2022,2,94089,,,57,1,7,65
2022-Q2,2022,2,94102,,,28,0,6,34
2022-Q2,2022,2,94103,,,45,1,6,52
2022-Q2,2022,2,94104,,,20,0,2,22
2022-Q2,2022,2,94105,,,48,0,3,51
2022-Q2,2022,2,94107,,,81,0,15,96
2022-Q2,2022,2,94108,,,7,0,0,7
2022-Q2,2022,2,94109,,,63,2,11,76
2022-Q2,2022,2,94110,,,88,0,21,109
2022-Q2,2022,2,94111,,,8,2,2,12
2022-Q2,2022,2,94112,,,108,3,31,142
2022-Q2,2022,2,94114,,,82,0,20,102
2022-Q2,2022,2,94115,,,52,0,14,66
2022-Q2,2022,2,94116,,,93,1,25,119
2022-Q2,2022,2,94117,,,39,0,17,56
2022-Q2,2022,2,94118,,,57,1,18,76
2022-Q2,2022,2,94121,,,56,0,11,67
2022-Q2,2022,2,94122,,,86,3,21,110
2022-Q2,2022,2,94123,,,56,0,11,67
2022-Q2,2022,2,94124,,,40,4,15,59
2022-Q2,2022,2,94127,,,54,0,14,68
2022-Q2,2022,2,94129,,,10,2,4,16
2022-Q2,2022,2,94130,,,0,1,0,1
2022-Q2,2022,2,94131,,,80,0,18,98
2022-Q2,2022,2,94132,,,39,0,9,48
2022-Q2,2022,2,94133,,,31,0,3,34
2022-Q2,2022,2,94134,,,69,1,9,79
2022-Q2,2022,2,94147,,,0,0,1,1
2022-Q2,2022,2,94158,,,23,0,2,25
2022-Q2,2022,2,94301,,,91,0,12,103
2022-Q2,2022,2,94303,,,116,1,13,130
2022-Q2,2022,2,94304,,,13,0,0,13
2022-Q2,2022,2,94305,,,22,0,6,28
2022-Q2,2022,2,94306,,,81,2,20,103
2022-Q2,2022,2,94401,,,41,0,12,53
2022-Q2,2022,2,94402,,,100,0,13,113
2022-Q2,2022,2,94403,,,123,1,19,143
2022-Q2,2022,2,94404,,,132,1,16,149
2022-Q2,2022,2,94501,,,101,1,21,123
2022-Q2,2022,2,94502,,,34,0,11,45
2022-Q2,2022,2,94503,,,26,0,3,29
2022-Q2,2022,2,94505,,,27,0,4,31
2022-Q2,2022,2,94506,,,144,1,20,165
2022-Q2,2022,2,94507,,,65,1,8,74
2022-Q2,2022,2,94508,,,3,0,0,3
2022-Q2,2022,2,94509,,,29,0,5,34
2022-Q2,2022,2,94510,,,45,0,6,51
2022-Q2,2022,2,94511,,,7,0,1,8
2022-Q2,2022,2,94513,,,126,2,16,144
2022-Q2,2022,2,94514,,,1,0,1,2
2022-Q2,2022,2,94515,,,8,0,2,10
2022-Q2,2022,2,94516,,,2,0,0,2
2022-Q2,2022,2,94517,,,26,0,3,29
2022-Q2,2022,2,94518,,,32,1,2,35
2022-Q2,2022,2,94519,,,22,2,0,24
2022-Q2,2022,2,94520,,,19,0,4,23
2022-Q2,2022,2,94521,,,48,2,13,63
2022-Q2,2022,2,94523,,,69,2,12,83
2022-Q2,2022,2,94525,,,2,0,1,3
2022-Q2,2022,2,94526,,,125,2,22,149
2022-Q2,2022,2,94528,,,4,0,3,7
2022-Q2,2022,2,94530,,,46,1,10,57
2022-Q2,2022,2,94531,,,67,1,5,73
2022-Q2,2022,2,94533,,,67,0,12,79
2022-Q2,2022,2,94534,,,89,2,16,107
2022-Q2,2022,2,94535,,,5,0,0,5
2022-Q2,2022,2,94536,,,188,2,19,209
2022-Q2,2022,2,94538,,,249,6,12,267
2022-Q2,2022,2,94539,,,259,7,24,290
2022-Q2,2022,2,94541,,,66,1,16,83
2022-Q2,2022,2,94542,,,51,1,5,57
2022-Q2,2022,2,94544,,,89,0,12,101
2022-Q2,2022,2,94545,,,59,2,14,75
2022-Q2,2022,2,94546,,,78,0,12,90
2022-Q2,2022,2,94547,,,56,0,10,66
2022-Q2,2022,2,94549,,,97,2,28,127
2022-Q2,2022,2,94550,,,96,1,20,117
2022-Q2,2022,2,94551,,,82,0,14,96
2022-Q2,2022,2,94552,,,38,2,4,44
2022-Q2,2022,2,94553,,,52,4,13,69
2022-Q2,2022,2,94555,,,120,2,10,132
2022-Q2,2022,2,94556,,,55,0,18,73
2022-Q2,2022,2,94558,,,88,0,23,111
2022-Q2,2022,2,94559,,,37,0,9,46
2022-Q2,2022,2,94560,,,156,3,25,184
2022-Q2,2022,2,94561,,,55,2,8,65
2022-Q2,2022,2,94562,,,0,0,1,1
2022-Q2,2022,2,94563,,,85,0,12,97
2022-Q2,2022,2,94564,,,17,0,5,22
2022-Q2,2022,2,94565,,,83,2,13,98
2022-Q2,2022,2,94566,,,146,3,32,181
2022-Q2,2022,2,94568,,,355,6,41,402
2022-Q2,2022,2,94571,,,9,0,2,11
2022-Q2,2022,2,94572,,,12,0,0,12
2022-Q2,2022,2,94574,,,20,0,2,22
2022-Q2,2022,2,94576,,,1,0,0,1
2022-Q2,2022,2,94577,,,52,1,6,59
2022-Q2,2022,2,94578,,,36,1,6,43
2022-Q2,2022,2,94579,,,34,1,6,41
2022-Q2,2022,2,94580,,,43,1,7,51
2022-Q2,2022,2,94582,,,234,4,29,267
2022-Q2,2022,2,94583,,,141,2,20,163
2022-Q2,2022,2,94585,,,19,0,4,23
2022-Q2,2022,2,94586,,,1,0,2,3
2022-Q2,2022,2,94587,,,150,0,21,171
2022-Q2,2022,2,94588,,,118,4,15,137
2022-Q2,2022,2,94589,,,19,0,0,19
2022-Q2,2022,2,94590,,,14,0,1,15
2022-Q2,2022,2,94591,,,74,2,13,89
2022-Q2,2022,2,94592,,,4,0,0,4
2022-Q2,2022,2,94595,,,29,0,11,40
2022-Q2,2022,2,94596,,,47,2,7,56
2022-Q2,2022,2,94597,,,37,1,8,46
2022-Q2,2022,2,94598,,,75,0,20,95
2022-Q2,2022,2,94599,,,4,0,1,5
2022-Q2,2022,2,94601,,,17,0,10,27
2022-Q2,2022,2,94602,,,53,0,18,71
2022-Q2,2022,2,94603,,,14,1,0,15
2022-Q2,2022,2,94604,,,1,0,0,1
2022-Q2,2022,2,94605,,,57,0,9,66
2022-Q2,2022,2,94606,,,24,0,11,35
2022-Q2,2022,2,94607,,,37,0,7,44
2022-Q2,2022,2,94608,,,59,0,15,74
2022-Q2,2022,2,94609,,,29,0,11,40
2022-Q2,2022,2,94610,,,51,0,17,68
2022-Q2,2022,2,94611,,,140,0,30,170
2022-Q2,2022,2,94612,,,22,1,5,28
2022-Q2,2022,2,94618,,,40,0,17,57
2022-Q2,2022,2,94619,,,40,0,8,48
2022-Q2,2022,2,94621,,,2,0,7,9
2022-Q2,2022,2,94702,,,21,0,8,29
2022-Q2,2022,2,94703,,,14,0,6,20
2022-Q2,2022,2,94704,,,16,0,0,16
2022-Q2,2022,2,94705,,,35,1,3,39
2022-Q2,2022,2,94706,,,29,0,11,40
2022-Q2,2022,2,94707,,,35,0,14,49
2022-Q2,2022,2,94708,,,43,2,8,53
2022-Q2,2022,2,94709,,,6,0,2,8
2022-Q2,2022,2,94710,,,9,0,3,12
2022-Q2,2022,2,94720,,,1,0,0,1
2022-Q2,2022,2,94801,,,12,0,3,15
2022-Q2,2022,2,94803,,,43,0,6,49
2022-Q2,2022,2,94804,,,39,1,9,49
2022-Q2,2022,2,94805,,,9,0,1,10
2022-Q2,2022,2,94806,,,34,0,16,50
2022-Q2,2022,2,94901,,,72,1,24,97
2022-Q2,2022,2,94903,,,79,0,13,92
2022-Q2,2022,2,94904,,,58,0,11,69
2022-Q2,2022,2,94920,,,64,0,21,85
2022-Q2,2022,2,94923,,,3,0,0,3
2022-Q2,2022,2,94924,,,1,0,1,2
2022-Q2,2022,2,94925,,,29,1,9,39
2022-Q2,2022,2,94927,,,0,0,1,1
2022-Q2,2022,2,94928,,,36,0,12,48
2022-Q2,2022,2,94930,,,8,0,7,15
2022-Q2,2022,2,94931,,,7,0,5,12
2022-Q2,2022,2,94933,,,1,0,0,1
2022-Q2,2022,2,94937,,,1,0,0,1
2022-Q2,2022,2,94939,,,32,0,7,39
2022-Q2,2022,2,94941,,,128,1,22,151
2022-Q2,2022,2,94945,,,33,0,9,42
2022-Q2,2022,2,94946,,,3,0,1,4
2022-Q2,2022,2,94947,,,39,0,7,46
2022-Q2,2022,2,94949,,,35,0,7,42
2022-Q2,2022,2,94951,,,5,0,1,6
2022-Q2,2022,2,94952,,,39,1,14,54
2022-Q2,2022,2,94953,,,2,0,0,2
2022-Q2,2022,2,94954,,,32,0,8,40
2022-Q2,2022,2,94956,,,2,0,1,3
2022-Q2,2022,2,94957,,,7,0,5,12
2022-Q2,2022,2,94960,,,39,0,16,55
2022-Q2,2022,2,94963,,,2,0,0,2
2022-Q2,2022,2,94964,,,1,0,0,1
2022-Q2,2022,2,94965,,,34,1,6,41
2022-Q2,2022,2,94970,,,2,0,0,2
2022-Q2,2022,2,94973,,,1,0,0,1
2022-Q2,2022,2,94976,,,1,0,0,1
2022-Q2,2022,2,94977,,,0,0,1,1
2022-Q2,2022,2,95002,,,5,0,0,5
2022-Q2,2022,2,95003,,,38,0,11,49
2022-Q2,2022,2,95004,,,3,0,2,5
2022-Q2,2022,2,95005,,,7,1,2,10
2022-Q2,2022,2,95006,,,10,0,3,13
2022-Q2,2022,2,95007,,,0,0,1,1
2022-Q2,2022,2,95008,,,111,5,22,138
2022-Q2,2022,2,95010,,,7,0,2,9
2022-Q2,2022,2,95012,,,1,0,1,2
2022-Q2,2022,2,95014,,,225,8,38,271
2022-Q2,2022,2,95018,,,7,0,1,8
2022-Q2,2022,2,95019,,,2,0,0,2
2022-Q2,2022,2,95020,,,106,0,24,130
2022-Q2,2022,2,95023,,,74,1,15,90
2022-Q2,2022,2,95030,,,70,0,10,80
2022-Q2,2022,2,95031,,,2,0,0,2
2022-Q2,2022,2,95032,,,119,0,12,131
2022-Q2,2022,2,95033,,,32,0,4,36
2022-Q2,2022,2,95035,,,256,3,37,296
2022-Q2,2022,2,95037,,,139,0,24,163
2022-Q2,2022,2,95039,,,1,0,1,2
2022-Q2,2022,2,95045,,,7,0,2,9
2022-Q2,2022,2,95046,,,11,1,0,12
2022-Q2,2022,2,95050,,,72,1,9,82
2022-Q2,2022,2,95051,,,206,1,17,224
2022-Q2,2022,2,95052,,,1,0,0,1
2022-Q2,2022,2,95053,,,1,0,0,1
2022-Q2,2022,2,95054,,,101,1,16,118
2022-Q2,2022,2,95060,,,48,0,13,61
2022-Q2,2022,2,95062,,,35,1,13,49
2022-Q2,2022,2,95063,,,1,0,0,1
2022-Q2,2022,2,95064,,,2,0,0,2
2022-Q2,2022,2,95065,,,9,0,2,11
2022-Q2,2022,2,95066,,,35,0,5,40
2022-Q2,2022,2,95070,,,153,5,28,186
2022-Q2,2022,2,95073,,,13,0,3,16
2022-Q2,2022,2,95076,,,47,0,9,56
2022-Q2,2022,2,95108,,,1,0,0,1
2022-Q2,2022,2,95110,,,38,1,6,45
2022-Q2,2022,2,95111,,,74,2,9,85
2022-Q2,2022,2,95112,,,76,2,15,93
2022-Q2,2022,2,95113,,,11,0,1,12
2022-Q2,2022,2,95116,,,30,1,8,39
2022-Q2,2022,2,95117,,,48,0,8,56
2022-Q2,2022,2,95118,,,83,1,19,103
2022-Q2,2022,2,95119,,,26,0,7,33
2022-Q2,2022,2,95120,,,159,7,26,192
2022-Q2,2022,2,95121,,,80,1,6,87
2022-Q2,2022,2,95122,,,48,2,5,55
2022-Q2,2022,2,95123,,,148,2,29,179
2022-Q2,2022,2,95124,,,160,2,25,187
2022-Q2,2022,2,95125,,,148,3,29,180
2022-Q2,2022,2,95126,,,74,1,8,83
2022-Q2,2022,2,95127,,,72,1,11,84
2022-Q2,2022,2,95128,,,63,0,12,75
2022-Q2,2022,2,95129,,,120,5,20,145
2022-Q2,2022,2,95130,,,39,2,7,48
2022-Q2,2022,2,95131,,,109,4,13,126
2022-Q2,2022,2,95132,,,78,3,8,89
2022-Q2,2022,2,95133,,,84,2,6,92
2022-Q2,2022,2,95134,,,150,3,11,164
2022-Q2,2022,2,95135,,,96,1,9,106
2022-Q2,2022,2,95136,,,107,1,14,122
2022-Q2,2022,2,95138,,,99,1,7,107
2022-Q2,2022,2,95139,,,11,0,1,12
2022-Q2,2022,2,95140,,,2,0,0,2
2022-Q2,2022,2,95148,,,139,0,7,146
2022-Q2,2022,2,95153,,,0,0,1,1
2022-Q2,2022,2,95203,,,6,0,1,7
2022-Q2,2022,2,95204,,,6,0,4,10
2022-Q2,2022,2,95205,,,7,0,1,8
2022-Q2,2022,2,95206,,,21,0,5,26
2022-Q2,2022,2,95207,,,15,0,8,23
2022-Q2,2022,2,95209,,,38,0,4,42
2022-Q2,2022,2,95210,,,4,0,2,6
2022-Q2,2022,2,95212,,,39,0,1,40
2022-Q2,2022,2,95215,,,12,1,0,13
2022-Q2,2022,2,95219,,,50,0,10,60
2022-Q2,2022,2,95220,,,4,0,0,4
2022-Q2,2022,2,95222,,,2,0,2,4
2022-Q2,2022,2,95223,,,5,0,1,6
2022-Q2,2022,2,95227,,,1,0,0,1
2022-Q2,2022,2,95228,,,7,0,0,7
2022-Q2,2022,2,95231,,,1,0,0,1
2022-Q2,2022,2,95236,,,3,0,1,4
2022-Q2,2022,2,95237,,,4,0,0,4
2022-Q2,2022,2,95240,,,16,0,3,19
2022-Q2,2022,2,95242,,,40,0,10,50
2022-Q2,2022,2,95245,,,1,0,1,2
2022-Q2,2022,2,95247,,,5,0,0,5
2022-Q2,2022,2,95252,,,10,0,4,14
2022-Q2,2022,2,95253,,,0,0,1,1
2022-Q2,2022,2,95258,,,2,0,0,2
2022-Q2,2022,2,95269,,,1,0,0,1
2022-Q2,2022,2,95301,,,18,0,5,23
2022-Q2,2022,2,95303,,,1,0,0,1
2022-Q2,2022,2,95304,,,24,0,2,26
2022-Q2,2022,2,95307,,,19,0,4,23
2022-Q2,2022,2,95310,,,1,0,2,3
2022-Q2,2022,2,95315,,,5,0,2,7
2022-Q2,2022,2,95316,,,2,0,1,3
2022-Q2,2022,2,95320,,,7,0,0,7
2022-Q2,2022,2,95321,,,6,0,0,6
2022-Q2,2022,2,95322,,,6,0,1,7
2022-Q2,2022,2,95323,,,1,0,1,2
2022-Q2,2022,2,95324,,,4,0,0,4
2022-Q2,2022,2,95326,,,7,0,4,11
2022-Q2,2022,2,95327,,,1,0,2,3
2022-Q2,2022,2,95328,,,1,0,0,1
2022-Q2,2022,2,95329,,,3,0,1,4
2022-Q2,2022,2,95330,,,73,0,11,84
2022-Q2,2022,2,95333,,,1,0,0,1
2022-Q2,2022,2,95334,,,6,0,1,7
2022-Q2,2022,2,95336,,,27,0,4,31
2022-Q2,2022,2,95337,,,90,0,5,95
2022-Q2,2022,2,95338,,,6,0,2,8
2022-Q2,2022,2,95340,,,15,0,7,22
2022-Q2,2022,2,95341,,,6,0,3,9
2022-Q2,2022,2,95343,,,1,0,0,1
2022-Q2,2022,2,95348,,,17,0,5,22
2022-Q2,2022,2,95350,,,24,0,3,27
2022-Q2,2022,2,95351,,,9,0,2,11
2022-Q2,2022,2,95352,,,0,0,2,2
2022-Q2,2022,2,95354,,,9,0,1,10
2022-Q2,2022,2,95355,,,47,0,8,55
2022-Q2,2022,2,95356,,,40,0,5,45
2022-Q2,2022,2,95357,,,8,0,2,10
2022-Q2,2022,2,95358,,,9,0,2,11
2022-Q2,2022,2,95360,,,6,0,1,7
2022-Q2,2022,2,95361,,,16,0,7,23
2022-Q2,2022,2,95363,,,28,1,0,29
2022-Q2,2022,2,95365,,,0,0,1,1
2022-Q2,2022,2,95366,,,22,0,3,25
2022-Q2,2022,2,95367,,,6,0,3,9
2022-Q2,2022,2,95368,,,8,0,1,9
2022-Q2,2022,2,95370,,,12,0,2,14
2022-Q2,2022,2,95372,,,0,0,1,1
2022-Q2,2022,2,95376,,,56,1,6,63
2022-Q2,2022,2,95377,,,113,1,12,126
2022-Q2,2022,2,95379,,,0,0,1,1
2022-Q2,2022,2,95380,,,22,0,3,25
2022-Q2,2022,2,95382,,,48,0,2,50
2022-Q2,2022,2,95383,,,2,0,0,2
2022-Q2,2022,2,95386,,,2,0,0,2
2022-Q2,2022,2,95388,,,4,0,0,4
2022-Q2,2022,2,95391,,,131,4,13,148
2022-Q2,2022,2,95401,,,25,0,10,35
2022-Q2,2022,2,95402,,,1,0,0,1
2022-Q2,2022,2,95403,,,39,0,11,50
2022-Q2,2022,2,95404,,,49,0,12,61
2022-Q2,2022,2,95405,,,18,0,7,25
2022-Q2,2022,2,95407,,,20,0,5,25
2022-Q2,2022,2,95409,,,39,0,8,47
2022-Q2,2022,2,95415,,,2,0,0,2
2022-Q2,2022,2,95420,,,0,0,1,1
2022-Q2,2022,2,95421,,,3,0,0,3
2022-Q2,2022,2,95422,,,1,0,1,2
2022-Q2,2022,2,95425,,,17,0,8,25
2022-Q2,2022,2,95426,,,2,0,0,2
2022-Q2,2022,2,95427,,,1,0,0,1
2022-Q2,2022,2,95432,,,0,0,1,1
2022-Q2,2022,2,95436,,,4,0,3,7
2022-Q2,2022,2,95437,,,2,0,1,3
2022-Q2,2022,2,95441,,,0,0,2,2
2022-Q2,2022,2,95442,,,3,0,1,4
2022-Q2,2022,2,95444,,,2,0,0,2
2022-Q2,2022,2,95445,,,3,0,0,3
2022-Q2,2022,2,95446,,,3,0,0,3
2022-Q2,2022,2,95448,,,22,0,6,28
2022-Q2,2022,2,95451,,,0,0,1,1
2022-Q2,2022,2,95452,,,3,0,2,5
2022-Q2,2022,2,95453,,,2,0,1,3
2022-Q2,2022,2,95454,,,0,0,1,1
2022-Q2,2022,2,95459,,,1,0,0,1
2022-Q2,2022,2,95460,,,2,0,2,4
2022-Q2,2022,2,95462,,,2,0,1,3
2022-Q2,2022,2,95465,,,3,0,0,3
2022-Q2,2022,2,95466,,,2,0,0,2
2022-Q2,2022,2,95467,,,4,0,0,4
2022-Q2,2022,2,95469,,,1,0,0,1
2022-Q2,2022,2,95470,,,5,0,2,7
2022-Q2,2022,2,95472,,,34,0,8,42
2022-Q2,2022,2,95476,,,47,0,10,57
2022-Q2,2022,2,95480,,,1,0,0,1
2022-Q2,2022,2,95482,,,11,0,6,17
2022-Q2,2022,2,95485,,,1,0,0,1
2022-Q2,2022,2,95487,,,1,0,0,1
2022-Q2,2022,2,95490,,,4,0,2,6
2022-Q2,2022,2,95492,,,21,0,7,28
2022-Q2,2022,2,95497,,,3,0,0,3
2022-Q2,2022,2,95501,,,3,0,5,8
2022-Q2,2022,2,95502,,,1,0,0,1
2022-Q2,2022,2,95503,,,11,0,4,15
2022-Q2,2022,2,95518,,,0,0,1,1
2022-Q2,2022,2,95519,,,6,0,3,9
